id,boletin,suma,titulo,categoria,categorias
a179d530-9513-4f92-aaf5-83e8590e4122,16333-24,Reconoce a los coches victoria de Viña del Mar como Patrimonio Cultural Inmaterial del Campo Chileno y regula su operación,,,['TECNOLOGIA_INNOVACION']
a17e3f4e-ef4b-47ef-9928-072470d529e7,13735-04,"Dispone la consideración de criterios complementarios a la Prueba de Transición Universitaria, en el proceso de ingreso a la educación superior, para el año 2021",,,['SALUD_PUBLICA']
a1882464-6c9a-4969-9ad2-a5cd44acaa95,17510-07,Modifica el Código Penal para tipificar el delito de reclutamiento de menores de edad por parte de asociaciones delictivas o criminales,,,['SEGURIDAD_JUSTICIA']
a189234b-47fe-4d09-b295-c68293b4af5c,16358-35,Modifica diversos cuerpos legales para garantizar la accesibilidad universal a la información pública,,,['INSTITUCIONALIDAD_ESTADO']
a18d18c0-25d0-4db3-97bf-eb8bbc7fb443,17777-05,Establece incentivos tributarios a la producción de hidrógeno verde y sus derivados,,,['ECONOMIA_FINANZAS']
a1a8e68b-0984-426d-ab5c-0c5150aad42e,16232-37,"Reemplaza la denominación del &quot;Aeropuerto Carriel Sur&quot;, ubicado en la comuna de Talcahuano, por &quot;Aeropuerto David Fuentes Soza&quot;",,,['MEDIO_AMBIENTE']
a1b79199-3a3c-47b5-a603-0826fdb53538,17955-34,"Modifica la ley N° 21.080, que modifica diversos cuerpos legales con el objeto de modernizar el Ministerio de Relaciones Exteriores, en materia de promoción de la paridad de género",,,['DERECHOS_FUNDAMENTALES']
a1b9bc8f-81e1-4beb-8f25-e48f1a08493d,17030-08,"Modifica la ley N° 18.410, que crea la Superintendencia de Electricidad y Combustibles, para incorporar como infracción gravísima la no reposición oportuna del servicio eléctrico, y aumenta las sanciones",,,['VIVIENDA_URBANISMO']
a1c4fa6a-aad1-4bc4-b840-800002d2c264,15185-13,"Modifica la ley N° 20.940, que moderniza el sistema de relaciones laborales, en lo relativo al Consejo Superior Laboral.",,,['DERECHO_LABORAL_EMPLEO']
a1e2f0ea-5a7d-44a5-9b08-7c303fc35e59,16451-07,Modifica el Código Penal para incorporar la circunstancia agravante de condición migratoria desconocida o irregular,,,['SEGURIDAD_JUSTICIA']
a1e9f158-130d-4157-8111-c01c28daeacf,13350-11,"Modifica la ley N°20.584, que Regula los derechos y deberes que tienen las personas en relación con acciones vinculadas a su atención en salud, para permitir el tratamiento de datos sensibles, en casos de epidemias o pandemias, para desarrollar control sanitario, y en las condiciones que indica",,,['SALUD_PUBLICA']
a1ebfacf-4363-4580-b792-850bc2692ad1,13445-04,"Dispone la rebaja del arancel anual por alumno, en los establecimientos particulares pagados y subvencionados de educación parvularia, básica y media, durante la vigencia del estado de catástrofe decretado a raíz de la pandemia de Covid-19",,,['SALUD_PUBLICA']
a2023a1b-1bdb-48f0-9860-a1db65fe2cb1,17111-07,"Establece la obligación de acreditar el origen lícito del dinero destinado al pago de la caución económica sustitutiva de la prisión preventiva, así como de los honorarios de la defensa del imputado, en los casos que señala",,,['SEGURIDAD_JUSTICIA']
a21e9c97-ec02-4e79-936b-f1ebf4a0de57,14834-06,"Interpreta la ley N°5.248, en materia de integración de la Comisión Administrativa del Parque Pedro del Río Zañartu o Parque Fundo Hualpén",,,['DERECHO_LABORAL_EMPLEO']
a22ac803-f619-4da6-b477-d9fd20aaf118,14612-06,"Modifica diversos cuerpos legales con el objeto de establecer como requisitos para ser candidato a cargos de alcalde, concejal, gobernador regional y consejero regional, el no haber sido condenado por delitos de violencia intrafamiliar, ni aparecer en el Registro de Deudores de Alimentos.",,,['INSTITUCIONALIDAD_ESTADO']
a25f4a4a-aed1-48e2-a4b5-f4bdde738ebe,17523-07,"Modifica diversos cuerpos legales, para tipificar el delito de incendio en vertederos y sitios eriazos",,,['SEGURIDAD_JUSTICIA']
a26244b1-f581-4a00-8401-47f88e772b81,15718-07,"Modifica el Código Penal, con el objeto de establecer medidas especiales para la investigación y sanción del delito de incendio",,,['SEGURIDAD_JUSTICIA']
a26bb283-aef5-4587-b76b-a291922edbc1,14238-07,"Modifica la Ley General de Urbanismo y Construcción, para radicar en el Juez de Policía Local respectivo, la atribución de disponer la demolición de obras, en los casos que contempla dicha ley",,,['VIVIENDA_URBANISMO']
a26d5e8a-b0ad-4b02-b929-25bf18d63807,15705-36,"Proyecto de ley, iniciado en Moción de la Honorable Senadora señora Campillai, que modifica la ley N° 20.422, que establece normas sobre igualdad de oportunidades e inclusión social de personas con discapacidad, para incluir en los planes curriculares de los programas que indica, la concientización y capacitación en materia de inclusión de personas en situación de discapacidad.",,,['DERECHOS_FUNDAMENTALES']
a26ed2d8-edb2-4a4d-9bbb-e0efdd74e61a,15487-06,"Modifica la ley N°12.297, sobre seguridad del Estado, para otorgar a los gobernadores regionales la facultad de presentar denuncia o querella",,,['TECNOLOGIA_INNOVACION']
a277b516-821a-4617-8754-a4a6221fdb5f,15027-07,Modifica la Carta Fundamental para establecer el deber del Estado de promover las tradiciones chilenas,,,['INSTITUCIONALIDAD_ESTADO']
a27fcb43-92d5-466d-aad8-7907b2f49264,15405-13,"Modifica el Código del Trabajo para consagrar la modalidad de teletrabajo como derecho de quienes ejerzan el cuidado personal de niños o niñas en edad preescolar, neurodivergentes o con discapacidad",,,['DERECHOS_FUNDAMENTALES']
a28634f8-5931-44ff-a97f-b5096dbe05ef,17912-25,Modifica la ley N° 19.913 para incorporar los delitos contra la propiedad industrial al catálogo de precedentes de lavado de activos,,,['SEGURIDAD_JUSTICIA']
a28678e4-21c5-41e3-94e4-e50bcbb1f46c,17385-02,"Modifica la Ley sobre Control de Armas, para incorporar la regulación de las armas de fogueo",,,['SEGURIDAD_JUSTICIA']
a289346c-386a-403b-a0db-3bbf834f1fec,15577-07,"Modifica la Carta Fundamental, en materia de legitimación activa del recurso de protección medioambiental",,,['INSTITUCIONALIDAD_ESTADO']
a2913820-3f77-4adf-a478-4da3f4007b1b,18108-15,"Modifica la ley N° 18.290, de Tránsito, a fin de establecer medidas de seguridad para el transporte de materiales combustibles o inflamables a granel",,,['TECNOLOGIA_INNOVACION']
a29d5491-1730-4214-a28c-c026e1c0a428,18052-07,Modifica la Carta Fundamental para determinar los principios de política exterior que debe observar el Presidente de la República en la conducción de las relaciones internacionales,,,['INSTITUCIONALIDAD_ESTADO']
a29fccc6-22a3-40a3-9be3-d85f117dac41,16196-07,"Modifica el Código de Procedimiento Penal, para dar preferencia a las causas penales en que los intervinientes sean personas de 65 años o más",,,['SEGURIDAD_JUSTICIA']
a2bf4d9b-db66-41fa-bea0-67e67fe8f9c1,14858-07,Modifica la Carta Fundamental para permitir el retiro de fondos previsionales en las condiciones que indica,,,['SALUD_PUBLICA']
a2c56d45-c500-4de7-a029-23a091618a7d,16806-25,"Ordena la destrucción de mercaderías que indica, provenientes del comercio ilegal",,,['SEGURIDAD_JUSTICIA']
a2c98fac-c99a-4148-a1f9-9d023503e026,13763-07,"Modifica la Carta Fundamental para permitir el retiro excepcional de fondos acumulados en compañías de seguros, bajo la modalidad de rentas vitalicias",,,['SALUD_PUBLICA']
a2d11b3a-3542-4a6c-87ac-32741726c4fe,17592-07,"Modifica el artículo 30 de la Carta Fundamental, en materia de requisitos para percibir la dieta de los ex Presidentes de la República",,,['INSTITUCIONALIDAD_ESTADO']
a2d87a73-c826-4394-9bb5-0f1c998da377,13729-06,"Modifica la ley Nº18.700, orgánica constitucional Sobre votaciones populares y escrutinios, para habilitar el voto mediante correo, de personas que por distintas razones tengan dificultad o imposibilidad de trasladarse al local de votación",,,['SALUD_PUBLICA']
a2dc056a-765d-4e68-8f70-1d19d010e38f,13583-31,"Modifica la ley N°21.230, para extender y aumentar el ingreso familiar de emergencia",,,['SALUD_PUBLICA']
a2de587f-0594-47f7-8af1-a1cd34e37af2,17832-11,Establece un marco legal integral para la prevención del suicidio y la promoción de la vida,,,['SALUD_PUBLICA']
a2e5f1d8-92be-429f-b399-43f4cd859959,16324-06,"Modifica el artículo 62 de la ley N° 18.575, orgánica constitucional de Bases Generales de la Administración del Estado, en materia de utilización de los beneficios que indica",,,['DERECHO_LABORAL_EMPLEO']
a2f12b69-1083-440a-bddc-c85f0f69521a,14601-18,"Modifica la ley N° 14.908, estableciendo como causal de inhabilidad para el ejercicio de cargos públicos y de representación popular, el hecho de ser deudor de pensión de alimentos",,,['DERECHO_LABORAL_EMPLEO']
a2f8b5ae-9b15-491b-acb6-a4411e367512,14024-12,"Modifica la ley N°18.700, orgánica constitucional sobre Votaciones Populares y Escrutinios, para prohibir la utilización de elementos de propaganda electoral fabricados con material plástico no compostable",,,['MEDIO_AMBIENTE']
a307168c-ebd7-47bb-825a-9079a74caccc,16088-15,"Autoriza única y excepcionalmente el tránsito de los vehículos oficiales de los XIX Juegos Panamericanos y VII Parapanamericanos Santiago 2023, dentro del país",,,['EDUCACION']
a31107d8-db8f-4bd6-97f4-9c16386718f7,16601-14,"Modifica la Ley General de Urbanismo y Construcciones, y otros cuerpos legales que indica, en materia de requisitos para construir viviendas sociales en sitios afectados por socavones",,,['VIVIENDA_URBANISMO']
a3411ee7-1ede-4bdb-b375-0d869293d35f,16163-07,"Modifica la ley N° 18.918, orgánica constitucional del Congreso Nacional, para establecer sanciones y plazos máximos de respuesta a las solicitudes de información realizadas por el Congreso Nacional y de comparecencia de las autoridades y personas que indica",,,['TECNOLOGIA_INNOVACION']
a360ad15-d5c0-4a82-b02a-b6114fbf4bd6,15280-15,"Modifica el D.F.L N° 1, de 2009, que fija texto refundido, coordinado y sistematizado de la Ley de Tránsito, con el objeto de permitir que los vehículos particulares opten por un diseño de placa patente distintiva alusiva a su comuna.",,,['DERECHO_LABORAL_EMPLEO']
a3867536-fea4-49ab-a11d-edd05e5b694f,15311-06,"Modifica la ley N° 19.886, sobre Bases Generales sobre Contratos Administrativos de Suministros y Prestación de Servicios, con el objeto de incorporar a las corporaciones municipales.",,,['DERECHO_LABORAL_EMPLEO']
a38bca45-a7c0-40a7-91b7-22986c598954,17802-18,Modifica la ley N° 14.908 para permitir la reiteración del procedimiento de cobro de deudas de pensiones alimenticias,,,['TECNOLOGIA_INNOVACION']
a3a5253c-4aae-460b-8e52-3d8803c5cd3b,14570-05,"Promueve la competencia e inclusión financiera a través de la innovación y tecnología en la prestación de servicios financieros, Ley Fintec",,,['ECONOMIA_FINANZAS']
a3a7dfaf-ed23-4403-b6c3-db1a468ac62d,17711-07,Modifica la Carta Fundamental con el objeto de facultar a la Cámara de Diputados para requerir la convocatoria al Consejo de Seguridad Nacional,,,['INSTITUCIONALIDAD_ESTADO']
a3a90567-dc17-494d-bde2-c3367aab457a,14941-18,Modifica el Código Civil para establecer la obligación de pagar alimentos al condenado por causar lesiones gravísimas o muerte por conducción en estado de ebriedad o bajo la influencia de sustancias estupefacientes o psicotrópicas,,,['SEGURIDAD_JUSTICIA']
a3abed68-21d8-4251-b2fa-ebb17b3f8373,16677-14,"Modifica la ley N° 20.234, para establecer un mecanismo excepcional de saneamiento del dominio para asentamientos con recepción provisoria",,,['TECNOLOGIA_INNOVACION']
a3cd1721-90e6-4818-91f4-fa14b1a0ab2f,13731-11,Interpreta el artículo 36 de la ley N° 20.799,,,['DERECHOS_FUNDAMENTALES']
a3e9ea44-e0ea-4fc4-a00e-7ac71bf4ea5e,13786-18,"Modifica la ley N°14.908, Sobre abandono de familia y pago de pensiones alimenticias, para disponer la reliquidación mensual de las deudas alimenticias, en los casos que indica",,,['TECNOLOGIA_INNOVACION']
a3ea6216-4a8d-48be-9325-ae30baf34df7,15270-06,"Modifica la ley N°20.931, para ampliar las facultades de control policial para efectos de aplicar las medidas establecidas en la ley N°21.325, de migración y extranjería",,,['SEGURIDAD_JUSTICIA']
a3f3172b-153c-4ec6-befe-8d30b3e37b3d,14554-06,"Modifica la ley N° 20.500, en relación con la clasificación de las organizaciones sociales.",,,['TECNOLOGIA_INNOVACION']
a4351433-6417-4e8d-8137-482f9b3f7805,17720-05,"Modifica la Ordenanza de Aduanas para sancionar como contrabando la internación ilegal de productos agropecuarios al país, así como el ingreso por pasos no habilitados de todo tipo de mercaderías cuyo valor exceda cierto monto",,,['EDUCACION']
a436add5-b36e-4fe8-943f-952997c7c2ac,16692-06,"Modifica la ley N° 21.325, de Migración y Extranjería, para disponer el acceso preferente, a establecimientos educacionales, de estudiantes nacionales o extranjeros con residencia temporal o definitiva en el país",,,['EDUCACION']
a44ddb15-cfda-452b-85b3-d85f2e0e028d,16020-07,"Modifica la Carta Fundamental para permitir la suspensión del contrato de trabajo por motivos de cuidado, con ocasión de una alerta sanitaria",,,['DERECHO_LABORAL_EMPLEO']
a471a0bb-e4f9-46fe-8c16-4ac621e5836d,17765-35,Establece mecanismos biométricos alternativos para la autentificación de adultos mayores y personas con discapacidad,,,['DERECHOS_FUNDAMENTALES']
a4772e59-0aab-43fb-b87f-ae30dab95e8b,16138-15,"Modifica la ley N°21.170, para facilitar la instalación de dispositivos GPS e inmovilizadores antirrobo en vehículos motorizados",,,['SEGURIDAD_JUSTICIA']
a480b568-530b-4aa9-b484-7aac5cab5211,17074-11,"Modifica el Código Sanitario para exigir la realización de una práctica profesional en establecimientos de salud públicos, como requisito para la obtención del título de médico cirujano y de especialidades médicas",,,['SALUD_PUBLICA']
a48e8b85-5a45-4d30-b842-8e4fe43b0c04,14810-04,"Perfecciona el proceso de validación de estudios de enseñanza no formal, mediante la rendición de exámenes libres",,,['EDUCACION']
a4a3de1e-f754-4ace-a608-d93431f13a90,13440-24,"Dispone la difusión obligatoria y gratuita de programas educativos, a través de canales de televisión de libre recepción y de radioemisoras regionales o locales, durante la vigencia del estado de excepción constitucional de catástrofe, declarado en razón de la pandemia de Covid-19",,,['SALUD_PUBLICA']
a4b40599-38a8-4d5e-b0c3-5c81ed529417,15038-15,"Modifica la ley N°18.290, de Tránsito, para establecer la obligación de contar con desfibriladores externos automáticos en buses interurbanos",,,['VIVIENDA_URBANISMO']
a4ceb4ec-22d8-449e-a8a4-9d8626f495c9,17695-35,Modifica la ley N° 20.422 a fin de asegurar la disponibilidad de estacionamientos para personas con discapacidad,,,['DERECHOS_FUNDAMENTALES']
a4f11701-3ffa-4e64-ac25-d1ebaaf8bddc,13678-06,Proyecto de ley que declara el 28 de noviembre de cada año como el Día Nacional del Recolector de Residuos Domiciliarios.,,,['MEDIO_AMBIENTE']
a4f447f7-680a-41ef-98be-e4a912faba27,14766-07,"Modifica la Carta Fundamental, con el objeto de crear un órgano denominado ¿Defensoría de las Personas¿.",,,['INSTITUCIONALIDAD_ESTADO']
a52a2bee-3ff8-4f92-a6db-574f90e30c12,14779-15,Prorroga la vigencia de las licencias de conducir hasta el año 2023,,,['SALUD_PUBLICA']
a5354588-b0c4-4e87-b05a-699f5f84304a,16596-10,"Aprueba el Tercer Protocolo Modificatorio del Protocolo Adicional al Acuerdo Marco de la Alianza del Pacífico, suscrito entre la República de Chile, la República de Colombia, los Estados Unidos Mexicanos y la República del Perú, el 24 de noviembre de 2022, en Ciudad de México, México",,,['TECNOLOGIA_INNOVACION']
a536eca8-5016-41b5-9656-1c562e523d87,13879-06,"Modifica la ley N°18.603, orgánica constitucional de los Partidos Políticos, para prohibir la afiliación a estos de personas condenadas por delitos vinculados al narcotráfico",,,['SEGURIDAD_JUSTICIA']
a53d35a4-f8d4-45ff-b247-4ad74cc7fba0,15331-10,"Aprueba el Convenio entre el Gobierno de la República de Chile y la Organización Europea para la Investigación Astronómica en el Hemisferio Austral, para regular el ejercicio de las actividades remuneradas por parte de familiares dependientes de funcionarios(as) internacionales de dicho organismo internacional, suscrito en Santiago, Chile, el 11 de diciembre de 2020",,,['EDUCACION']
a562cbf7-dcc5-4b5c-b3c7-dd0ef00bfec7,16725-06,Modifica cuerpos legales que indica para derogar el feriado en días de elecciones y plebiscitos,,,['INSTITUCIONALIDAD_ESTADO']
a56bde8c-419a-4807-b138-d33299c93baa,17894-17,"Concede la nacionalidad por gracia al ciudadano venezolano, señor Andrés Bernardo Díaz Sojo",,,['TECNOLOGIA_INNOVACION']
a579558b-d4c6-4ab4-89f0-c7f0b2dbd49b,13527-07,"Proyecto de reforma constitucional que establece una nueva fecha para la cuenta del presidente de la república al país sobre el estado político y administrativo de la nación, debido a la pandemia del COVID-19.",,,['SALUD_PUBLICA']
a582b561-8839-4ef1-96a1-6ba0088c72e4,14805-12,"Modifica la ley N°19.300, Ley sobre Bases Generales del Medio Ambiente, para incorporar como tipología del Sistema de Evaluación de Impacto Ambiental, aquellos proyectos que usen aguas",,,['MEDIO_AMBIENTE']
a5850888-26fb-41e8-87cd-550478fc5dc5,15276-25,Modifica cuerpos legales que indica en materia de publicidad de las dotaciones policiales,,,['TECNOLOGIA_INNOVACION']
a5855d02-1c13-4b62-b5d9-b4057f87b5e1,13341-13,Proyecto de ley protege la fuente laboral de los trabajadores durante la vigencia de la alerta sanitaria que indica,,,['SALUD_PUBLICA']
a599be9c-e8bb-4c87-a12d-40a1641f6fa9,15930-37,"Reconoce y protege los sitios de memoria y modifica el decreto con fuerza de ley N° 5.200, de 1929, del Ministerio de Educación Pública, en cuanto a la conservación de la documentación que indica",,,['TECNOLOGIA_INNOVACION']
a5c0d77b-8b2a-4ec6-87b9-00127cb1d46c,13627-07,"Modifica la Carta Fundamental, para establecer un mecanismo transitorio de retiro parcial y posterior reintegro de los fondos previsionales, con ocasión de la declaración de un estado de excepción constitucional de catástrofe por calamidad pública, que signifique grave riesgo para la salud o vida de las personas",,,['SALUD_PUBLICA']
a5c43b14-c3f8-4fb9-80f6-6205d63ceb27,14562-12,Establece la obligación para los supermercados de disponer de espacios exclusivos para la venta de productos de todo tipo a granel y libres de plástico,,,['MEDIO_AMBIENTE']
a5ccddfb-2ce7-4fb3-bce1-988c4ff2c844,18100-11,"Modifica la ley N° 19.451, que establece normas sobre trasplante y donación de órganos, para incorporar la posibilidad de acreditar la muerte de un donante, según un criterio cardiovascular",,,['INSTITUCIONALIDAD_ESTADO']
a5ec7ee5-e0a5-4c9d-9781-24c97564a195,16643-07,Modifica el Código Penal para agravar las penas aplicables a quienes incurran en maltrato animal,,,['SEGURIDAD_JUSTICIA']
a5eeeae6-8daf-4094-9e99-1df75debb583,17920-03,"Modifica la Ley que Establece Normas sobre Protección de los Derechos de los Consumidores, con el objeto de sancionar la difusión en medios electrónicos de ofertas, promociones o descuentos caducados o inexistentes",,,['DERECHO_LABORAL_EMPLEO']
a60d5328-790d-41da-a726-c140bd227609,15225-03,Modifica el Código de Comercio en materia de costos máximos y reajustabilidad de las primas de seguro automotriz,,,['TECNOLOGIA_INNOVACION']
a617fee3-f46c-4ecf-b4dd-8bccfc174af4,17974-15,"Modifica la ley N° 20.433, que crea los servicios de radiodifusión comunitaria ciudadana, con el objeto de fortalecer su desarrollo y sostenibilidad",,,['VIVIENDA_URBANISMO']
a61c9865-f0f4-47f7-a071-c5307ab6e293,17494-07,Modifica la Carta Fundamental para garantizar la vida del ser humano en gestación,,,['INSTITUCIONALIDAD_ESTADO']
a62c2ec3-f502-449f-a405-a9a8d0b4867d,15009-07,Modifica el Código Penal para tipificar un nuevo delito de robo con sustracción de menores en las circunstancias que indica,,,['SEGURIDAD_JUSTICIA']
a62faed8-7ba3-4cf5-8d43-a4a7a3eaac7e,13511-07,"Modifica la Carta Fundamental para disponer que la cuenta presidencial del año 2020, sobre el estado administrativo y político de la Nación, sea efectuada por medios telemáticos, ante las mesas directivas de ambas Cámaras del Congreso",,,['SALUD_PUBLICA']
a630cf31-ac8e-442b-bc6f-aca0b4c4a3c1,14770-15,"Suspende, por el plazo de cinco años, la inscripción de vehículos destinados al servicio de transporte público remunerado de pasajeros, en sus modalidades urbana y rural, en el Registro Nacional de Servicios de Transportes de Pasajeros.",,,['DERECHO_LABORAL_EMPLEO']
a63dbdf1-9165-413f-bc8a-15597d5acb4a,17969-07,Modifica el Código Penal para establecer la agravante especial de reincidencia rápida en delitos contra la propiedad,,,['SEGURIDAD_JUSTICIA']
a6952110-e5fb-4229-ac96-56fae7d18bee,16894-18,Modifica diversos cuerpos legales para asegurar el cumplimiento de medidas cautelares en casos de violencia intrafamiliar,,,['SEGURIDAD_JUSTICIA']
a6a06769-9b65-42fa-9083-c8c8cdb6925d,16895-13,Modifica cuerpos legales que indica con el objeto de establecer un permiso laboral especial para la realización de exámenes preventivos del cáncer gástrico,,,['TECNOLOGIA_INNOVACION']
a6a47c96-8f6a-49c4-a443-5bac05d1c93d,14086-06,"Dispone la transmisión por la señal abierta de Televisión Nacional de Chile de las sesiones, entrevistas e información que emane de la Convención Constitucional, en las condiciones y horarios que indica",,,['INSTITUCIONALIDAD_ESTADO']
a6ac7a4a-99a4-4260-844a-7ac6f39897c3,17521-15,Modifica la ley N° 21.156 para establecer la obligación de contar con desfibriladores externos automáticos en vehículos de transporte interurbano de pasajeros,,,['SEGURIDAD_JUSTICIA']
a6b7ea15-a6bc-49dd-b3d2-2431ba3de8b2,17618-19,"Regula la obligación de establecer un sello claro y rastreable del contenido generado con inteligencia artificial, en los términos que indica",,,['TECNOLOGIA_INNOVACION']
a6b8222b-3f55-4f42-9c5c-bc8e107f4262,15988-07,Modifica la Carta Fundamental en materia de plazos y procedimiento para elaborar una nueva constitución,,,['INSTITUCIONALIDAD_ESTADO']
a6c750b9-1b03-4e00-8941-d7a8141f2552,14847-06,Establece una Ley Marco sobre Ciberseguridad e Infraestructura Crítica de la Información.,,,['TECNOLOGIA_INNOVACION']
a70f5b63-77ca-4c7d-b77e-46cba5549263,15887-07,Modifica la Carta Fundamental para establecer un plazo durante el cual no se podrá iniciar otro proceso para elaborar una nueva Constitución,,,['INSTITUCIONALIDAD_ESTADO']
a71753b0-ca5d-4347-8a24-e9ea4f6cb1ab,14223-06,"Modifica la ley N°18.713, que Establece nuevo estatuto de la Dirección de Bienestar de Carabineros de Chile, para prohibir la contratación de seguros de defensa jurídica en beneficio del personal en servicio activo involucrado en violaciones a los derechos humanos o en delitos contra la probidad administrativa",,,['INSTITUCIONALIDAD_ESTADO']
a72c0f06-7753-4c8c-b342-c59f5b2796ff,17672-24,Reconoce al pastor y profesor evangélico Diego Thompson como gran servidor del Estado,,,['EDUCACION']
a72d09cb-e5a5-4b74-a13a-fd30e9de42b9,16786-07,"Concede amnistía a los miembros de las Fuerzas Armadas y de Orden y Seguridad Pública, por  hechos delictivos acaecidos en el contexto del denominado &quot;estallido social&quot;",,,['SEGURIDAD_JUSTICIA']
a750b4c3-2197-4a1e-afbf-acc1a1cb5868,17824-07,"Modifica la Carta Fundamental, en cuanto a la facultad presidencial de otorgar indultos particulares",,,['INSTITUCIONALIDAD_ESTADO']
a75f7fe0-9862-4c17-8b59-20a25f19c2fd,17245-12,"Modifica la ley N° 21.020, para perfeccionar el sistema de identificación y registro de mascotas o animales de compañía",,,['DERECHO_LABORAL_EMPLEO']
a7601a0c-8421-4fd0-b474-92254a34884b,13643-11,"Obliga a los establecimientos de salud a informar, a los pacientes recuperados de Covid-19, sobre la posibilidad de donar plasma sanguíneo para ensayos clínicos que se desarrollen en el país",,,['SALUD_PUBLICA']
a76d4ae2-772c-4b39-9c64-dffc6f5f94da,13339-07,"Proyecto de ley que aumenta la pena al que ponga en peligro la salud pública por infracción de las reglas higiénicas en tiempo de catástrofe, epidemia o contagio.",,,['SALUD_PUBLICA']
a77e93ab-a5be-454b-b979-4b77365b4632,17725-05,"Introduce beneficios tributarios a la clase media, compensados mediante la tributación que indica, reduce exenciones y modifica otras disposiciones",,,['ECONOMIA_FINANZAS']
a792b867-2b6b-4585-a956-6893ed9c6a1d,17668-04,Para permitir la utilización de mecanismos de detección de metales en establecimientos educacionales,,,['EDUCACION']
a79ccb16-5a92-44cd-a171-53802764b7c9,15252-07,"Modifica diversos cuerpos legales, con el objeto de incluir en el delito de contrabando el ingreso o extracción de dinero del territorio nacional, en las condiciones que indica.",,,['ECONOMIA_FINANZAS']
a79d962f-4e51-4b33-b730-4ff2b1606c0c,16988-06,"Modifica la ley N° 20.730, para ampliar el concepto de lobbista y establecer nuevas obligaciones en materia de transparencia y publicidad de sus actividades",,,['INSTITUCIONALIDAD_ESTADO']
a7a845a7-41ec-4585-b4fd-d12d159da85d,15619-06,"Modifica la ley N°18.834, sobre Estatuto Administrativo, en materia de extinción de la responsabilidad administrativa",,,['INSTITUCIONALIDAD_ESTADO']
a7abd027-a2da-4859-8cbf-f428e1f71714,14616-05,Establece el deber del Banco Central de informar sus políticas y la dictación de normas generales a la Cámara de Diputados,,,['ECONOMIA_FINANZAS']
a7c4dea4-d3db-456f-9b43-029cfe6a179c,16489-06,"Modifica la ley N° 18.575, orgánica constitucional de Bases Generales de la Administración del Estado, en materia de control del consumo de drogas por parte de las autoridades y funcionarios que indica",,,['TECNOLOGIA_INNOVACION']
a7e09ef5-88fe-45c3-93c9-b3a2f9821e6a,17389-06,"Modifica diversos cuerpos legales, con el objeto de promover la participación de mujeres en la declaración de candidaturas a los órganos de representación popular que indica",,,['DERECHOS_FUNDAMENTALES']
a7e9d851-7be9-4170-9209-2040d8a9c9f9,14923-07,Modifica el Reglamento de la Cámara de Diputados para regular el procedimiento de propuesta para la designación de miembros del Tribunal Constitucional,,,['EDUCACION']
a7f53007-daf6-4cf5-8237-8edd3952de9e,16636-07,"Modifica la ley N° 18.918, Orgánica Constitucional del Congreso Nacional, para regular el control del uso de drogas en la labor parlamentaria",,,['SEGURIDAD_JUSTICIA']
a81d27e8-26d4-43a0-b5d8-9a39aa63e9bc,13746-06,"Modifica la ley N°18.695, orgánica constitucional de Municipalidades, para establecer un régimen transitorio de entrada en vigencia de los reglamentos que fijen o modifiquen las plantas de personal municipal, ingresados para su toma de razón durante el año 2019",,,['INSTITUCIONALIDAD_ESTADO']
a82e473a-7ab6-4a4e-b084-b497d9bad15b,16329-04,"Modifica la ley Nº 20.370, General de Educación, para incluir la asignatura de educación cívica en las bases curriculares de la enseñanza media",,,['EDUCACION']
a83242ef-89a2-486f-b587-5fd4fce46c38,14136-09,"Modifica la Ley de Concesiones de Obras Públicas, para exigir al concesionario, en la fase de explotación de la obra adjudicada, la adopción de las medidas de resguardo necesarias para evitar la exposición de sus usuarios a hechos delictuales",,,['DERECHOS_FUNDAMENTALES']
a836b6c7-1a7f-460a-905d-4e6d1ce731f4,16494-05,"Modifica la ley N° 21.000, que crea la Comisión para el Mercado Financiero, con el objeto de que las entidades fiscalizadas publiquen las resoluciones sancionatorias de que sean objeto en un lugar visible de sus sitios web institucionales",,,['SEGURIDAD_JUSTICIA']
a841b6bc-a07a-48f7-b910-63fd0b99d338,15526-06,"Proyecto de ley, iniciado en Moción de los Honorables Senadores señor Velásquez y señora Sepúlveda, que modifica la ley N° 18.678, que señala la ciudad en que debe celebrar sus sesiones el Congreso Nacional, con el objeto de permitir la realización de sesiones de Sala del Senado en regiones, en las condiciones que indica (Boletín N° 15.526-06).",,,['VIVIENDA_URBANISMO']
a85ea6a0-3e5d-4a62-8533-5909de6b04aa,16237-07,"Modifica el Código Orgánico de Tribunales con el objeto de permitir, en determinados casos, la realización de audiencias en forma telemática, estableciendo garantías para un debido proceso",,,['TECNOLOGIA_INNOVACION']
a86fc5ed-3da9-4cd2-856f-19d05b046052,13742-13,Proyecto de ley que incorpora a los trabajadores de casa particular al seguro de desempleo de la ley N° 19.728,,,['SALUD_PUBLICA']
a87583c4-c023-47b5-a85b-a8740b5683cb,16270-14,"Modifica el decreto ley N° 2.695, de 1979, que fija normas para regularizar la posesión de la pequeña propiedad raíz y para la constitución del dominio sobre ella, con el objeto de aumentar el monto del avalúo fiscal que permite acceder a la regularización de bienes raíces urbanos",,,['INSTITUCIONALIDAD_ESTADO']
a87fca93-0afc-4d24-999e-a47802df4735,13936-21,Sobre medidas de seguridad en el sector pesquero artesanal.,,,['DERECHO_LABORAL_EMPLEO']
